Year_period,NDVI
2000_seasonMax,194
2001_seasonMax,225
2002_seasonMax,225
2003_seasonMax,213
2004_seasonMax,234
2005_seasonMax,230
2006_seasonMax,224
2007_seasonMax,214
2008_seasonMax,234
2009_seasonMax,234
2010_seasonMax,234
2011_seasonMax,234
2012_seasonMax,186
2013_seasonMax,231
2014_seasonMax,218
2015_seasonMax,234
2016_seasonMax,231
2017_seasonMax,234
2018_seasonMax,234
2019_seasonMax,234
2020_seasonMax,234
