Year_period,NDVI
2000_seasonMax,546
2001_seasonMax,936
2002_seasonMax,737
2003_seasonMax,303
2004_seasonMax,1232
2005_seasonMax,1203
2006_seasonMax,806
2007_seasonMax,690
2008_seasonMax,1617
2009_seasonMax,1894
2010_seasonMax,1378
2011_seasonMax,1067
2012_seasonMax,319
2013_seasonMax,1221
2014_seasonMax,1079
2015_seasonMax,1400
2016_seasonMax,1495
2017_seasonMax,1595
2018_seasonMax,1896
2019_seasonMax,1203
2020_seasonMax,1636
