Year_period,NDVI
2000_seasonMax,802
2001_seasonMax,1037
2002_seasonMax,1134
2003_seasonMax,824
2004_seasonMax,1053
2005_seasonMax,1019
2006_seasonMax,897
2007_seasonMax,938
2008_seasonMax,1298
2009_seasonMax,1320
2010_seasonMax,1252
2011_seasonMax,1223
2012_seasonMax,867
2013_seasonMax,1192
2014_seasonMax,1157
2015_seasonMax,1183
2016_seasonMax,1281
2017_seasonMax,1329
2018_seasonMax,1383
2019_seasonMax,880
2020_seasonMax,1356
