Year_period,NDVI
2000_seasonMax,2
2001_seasonMax,2
2002_seasonMax,2
2003_seasonMax,2
2004_seasonMax,2
2005_seasonMax,2
2006_seasonMax,2
2007_seasonMax,2
2008_seasonMax,2
2009_seasonMax,2
2010_seasonMax,2
2011_seasonMax,2
2012_seasonMax,2
2013_seasonMax,3
2014_seasonMax,3
2015_seasonMax,3
2016_seasonMax,2
2017_seasonMax,3
2018_seasonMax,2
2019_seasonMax,2
2020_seasonMax,2
