Year_period,NDVI
2000_seasonMax,38
2001_seasonMax,86
2002_seasonMax,75
2003_seasonMax,41
2004_seasonMax,61
2005_seasonMax,57
2006_seasonMax,58
2007_seasonMax,38
2008_seasonMax,79
2009_seasonMax,110
2010_seasonMax,109
2011_seasonMax,88
2012_seasonMax,65
2013_seasonMax,103
2014_seasonMax,155
2015_seasonMax,95
2016_seasonMax,119
2017_seasonMax,231
2018_seasonMax,170
2019_seasonMax,127
2020_seasonMax,249
