DATE_ACQUIRED,NDVI
2000-01-09T00:00:00,0.006492950266194284
2000-01-25T00:00:00,-0.029883921146392822
2000-02-10T00:00:00,-0.006223099958151579
2000-02-26T00:00:00,0.009100768715143204
2000-03-13T00:00:00,0.02385358815081418
2000-03-29T00:00:00,-0.38422847611180855
2000-04-14T00:00:00,0.06690902940251611
2000-04-30T00:00:00,0.127334862947464
2000-05-16T00:00:00,-0.36042347550392145
2000-06-01T00:00:00,0.11968045282074705
2000-06-17T00:00:00,0.2288251884543059
2000-07-03T00:00:00,0.22199371457099912
2000-07-19T00:00:00,0.20066785035038326
2000-08-04T00:00:00,0.1722970120608807
2000-08-20T00:00:00,0.15647250937693047
2000-09-05T00:00:00,0.1054682508111
2000-09-21T00:00:00,0.13539304892371473
2000-10-07T00:00:00,0.0
2000-10-23T00:00:00,0.0601832366876864
2000-11-08T00:00:00,0.022799308635125876
2000-11-24T00:00:00,0.0012366968439891934
2000-12-10T00:00:00,-0.014673833735287191
2000-12-26T00:00:00,0.005058078095316887
2001-01-11T00:00:00,-0.0014841516816316274
2001-01-27T00:00:00,-0.018350917845964432
2001-02-12T00:00:00,-0.015957431526233756
2001-02-28T00:00:00,-0.2888539135456085
2001-03-16T00:00:00,-0.01234724542605759
2001-04-01T00:00:00,0.03068356604383487
2001-04-17T00:00:00,0.023989981412096642
2001-05-03T00:00:00,0.127380518741857
2001-05-19T00:00:00,0.12515482171015305
2001-06-04T00:00:00,0.2307815849781036
2001-06-20T00:00:00,0.11743033696443607
2001-07-06T00:00:00,0.21425076276063923
2001-07-22T00:00:00,0.04240501433672428
2001-08-07T00:00:00,0.18993807704972968
2001-08-23T00:00:00,0.16048655720705485
2001-09-08T00:00:00,0.15093271388757698
2001-09-24T00:00:00,0.16160635241440363
2001-10-10T00:00:00,0.1412462592124939
2001-10-26T00:00:00,0.12316244685401519
2001-11-11T00:00:00,0.0940227182026495
2001-11-27T00:00:00,0.0198935051248666
2001-12-13T00:00:00,0.012193113781615809
2001-12-29T00:00:00,-0.031139052398677723
2002-01-14T00:00:00,
2002-01-30T00:00:00,-0.007355652749538422
2002-02-15T00:00:00,0.008319821208715439
2002-03-03T00:00:00,0.020838056586738398
2002-03-19T00:00:00,0.041507769376039505
2002-04-04T00:00:00,0.03381199593178364
2002-04-20T00:00:00,-0.2426641434431076
2002-05-06T00:00:00,-0.2316392724103523
2002-05-22T00:00:00,0.1600471585988998
2002-06-07T00:00:00,-0.33410762564946217
2002-06-23T00:00:00,0.19032744661686704
2002-07-09T00:00:00,0.20074281982133085
2002-07-25T00:00:00,0.23978096246719358
2002-08-10T00:00:00,0.03382926729876495
2002-08-26T00:00:00,0.16110772048604902
2002-09-11T00:00:00,-0.38623643091746734
2002-09-27T00:00:00,0.08488453600437566
2002-10-13T00:00:00,0.11946043956738253
2002-10-29T00:00:00,0.042060610537200865
2002-11-14T00:00:00,0.02793556302316299
2002-11-30T00:00:00,0.0016264732147737667
2002-12-16T00:00:00,0.004978859323566243
2003-01-01T00:00:00,0.0046994641046733295
2003-01-17T00:00:00,3.841823529305321E-4
2003-02-02T00:00:00,
2003-02-18T00:00:00,0.005332482875115714
2003-03-06T00:00:00,0.01609434187412262
2003-03-22T00:00:00,-0.35502800454453726
2003-04-07T00:00:00,-0.3451630771160126
2003-04-23T00:00:00,-0.3951483368873596
2003-05-09T00:00:00,
2003-05-25T00:00:00,0.15351141957526512
2003-07-12T00:00:00,
2003-07-28T00:00:00,0.18396669044821146
2003-08-13T00:00:00,0.16475032659891609
2003-08-29T00:00:00,0.16916530984620703
2003-09-14T00:00:00,
2003-09-30T00:00:00,0.13466019928455353
2003-10-16T00:00:00,1.328307258271812E-4
2003-11-01T00:00:00,0.034325744956731796
2003-11-17T00:00:00,-0.010843427851796152
2003-12-03T00:00:00,-0.010781670920550823
2003-12-19T00:00:00,-0.0038134905043989424
2004-01-04T00:00:00,-0.008549842052161694
2004-01-20T00:00:00,-0.009517510421574116
2004-02-05T00:00:00,
2004-02-21T00:00:00,
2004-03-08T00:00:00,0.026447036483904226
2004-03-24T00:00:00,0.0487066982944209
2004-04-09T00:00:00,0.07242140897056637
2004-04-25T00:00:00,-0.3073662221431732
2004-05-11T00:00:00,
2004-05-27T00:00:00,0.22441755208102138
2004-06-12T00:00:00,0.11122504849823153
2004-06-28T00:00:00,0.24519805413372112
2004-07-14T00:00:00,0.22593651868795092
2004-07-30T00:00:00,0.19445352468498148
2004-08-15T00:00:00,0.1803510981798172
2004-08-31T00:00:00,-0.2760662412612629
2004-09-16T00:00:00,0.12833437323570251
2004-10-02T00:00:00,0.12474236637353898
2004-10-18T00:00:00,0.01678069965789022
2004-11-03T00:00:00,
2004-11-19T00:00:00,0.06016688793897629
2004-12-05T00:00:00,0.02638979734514247
2004-12-21T00:00:00,-0.02975149143232822
2005-01-06T00:00:00,
2005-01-22T00:00:00,-0.008052261546254156
2005-02-07T00:00:00,0.01493323983793909
2005-02-23T00:00:00,0.04150018808226915
2005-03-11T00:00:00,0.05317221639361306
2005-03-27T00:00:00,0.07440239140068985
2005-04-12T00:00:00,0.08854055404663086
2005-04-28T00:00:00,0.1095794290304184
2005-05-14T00:00:00,-0.29591548202360746
2005-05-30T00:00:00,0.09952203929424286
2005-06-15T00:00:00,0.18129496276378632
2005-07-01T00:00:00,0.2655305564403534
2005-07-17T00:00:00,0.24377839267253876
2005-08-02T00:00:00,0.20166806992471528
2005-08-18T00:00:00,0.1728372871875763
2005-09-03T00:00:00,0.1498606577515602
2005-09-19T00:00:00,0.14470550442129615
2005-10-05T00:00:00,0.12325057130435416
2005-10-21T00:00:00,0.06677265465259552
2005-11-06T00:00:00,0.056849042822917306
2005-11-22T00:00:00,
2005-12-08T00:00:00,0.011537101145626769
2005-12-24T00:00:00,-0.035554166883230216
2006-01-09T00:00:00,-0.036177683621644974
2006-01-25T00:00:00,-0.024074872955679893
2006-02-10T00:00:00,
2006-02-26T00:00:00,0.004741614684462547
2006-03-14T00:00:00,0.02792125940322876
2006-03-30T00:00:00,0.006975133333076289
2006-04-15T00:00:00,0.04624037225342667
2006-05-01T00:00:00,0.061677504584510275
2006-05-17T00:00:00,0.08625202434780323
2006-06-02T00:00:00,
2006-06-18T00:00:00,0.16338817192084876
2006-07-04T00:00:00,0.2429754734039307
2006-07-20T00:00:00,0.2254660467284144
2006-08-05T00:00:00,0.18722247792686264
2006-08-21T00:00:00,0.04986293275928388
2006-09-06T00:00:00,0.14897754167234167
2006-09-22T00:00:00,
2006-10-08T00:00:00,0.04718236843770256
2006-10-24T00:00:00,0.0390862338244915
2006-11-09T00:00:00,-0.0027877341202592653
2006-11-25T00:00:00,0.05024509876966477
2006-12-11T00:00:00,-0.0043544159270823
2006-12-27T00:00:00,0.014412039890885351
2007-01-12T00:00:00,0.003123878893245729
2007-01-28T00:00:00,-0.0062979767099022865
2007-02-13T00:00:00,0.002972503076930017
2007-03-01T00:00:00,-0.018488019772244797
2007-03-17T00:00:00,-0.0011489659082144499
2007-04-02T00:00:00,
2007-04-18T00:00:00,0.11159376055002211
2007-05-04T00:00:00,0.13642607271379115
2007-05-20T00:00:00,0.19375906248978517
2007-06-05T00:00:00,0.2482487261295319
2007-06-21T00:00:00,0.26509778459866845
2007-07-07T00:00:00,0.24449601621573205
2007-07-23T00:00:00,-0.4076275710606309
2007-08-08T00:00:00,0.15338420867919922
2007-08-24T00:00:00,0.15079265832901
2007-09-09T00:00:00,0.13985719052281712
2007-09-25T00:00:00,
2007-10-11T00:00:00,
2007-10-27T00:00:00,-0.268776482585723
2007-11-12T00:00:00,0.06941227735050262
2007-11-28T00:00:00,-0.009384345263242722
2007-12-14T00:00:00,-0.002484092069789767
2007-12-30T00:00:00,
2008-01-15T00:00:00,-0.007714154664427042
2008-01-31T00:00:00,-0.011613629400157012
2008-02-16T00:00:00,-0.0018245767201542067
2008-03-03T00:00:00,0.042018111795186996
2008-03-19T00:00:00,
2008-04-04T00:00:00,0.024356501368539674
2008-04-20T00:00:00,0.03456716239452362
2008-05-06T00:00:00,-0.22739659249782562
2008-05-22T00:00:00,0.13600621807359461
2008-06-07T00:00:00,0.12426437437534332
2008-06-23T00:00:00,0.2171365272602424
2008-07-09T00:00:00,0.2368018255717513
2008-07-25T00:00:00,0.2225029848965191
2008-08-10T00:00:00,0.1984755442118605
2008-08-26T00:00:00,0.02211261416977717
2008-09-11T00:00:00,0.14654013514518738
2008-09-27T00:00:00,0.16127642350041227
2008-10-13T00:00:00,
2008-10-29T00:00:00,0.1002870554677911
2008-11-14T00:00:00,0.026074905235033766
2008-11-30T00:00:00,0.018866272643208507
2008-12-16T00:00:00,0.002929565729573369
2009-01-01T00:00:00,-0.008698528113130193
2009-01-17T00:00:00,-0.01216930830319013
2009-02-02T00:00:00,-0.00813739188015461
2009-02-18T00:00:00,0.020941932797712042
2009-03-06T00:00:00,0.03283812310627975
2009-03-22T00:00:00,-0.39952007798211914
2009-04-07T00:00:00,-0.40096411108970637
2009-04-23T00:00:00,0.05154381426317351
2009-05-09T00:00:00,0.036314460559506954
2009-05-25T00:00:00,0.1642373375903626
2009-06-10T00:00:00,0.1250839963302774
2009-06-26T00:00:00,
2009-07-12T00:00:00,0.26099488139152527
2009-07-28T00:00:00,0.2270081490278244
2009-08-13T00:00:00,-0.3155137658606433
2009-08-29T00:00:00,
2009-09-14T00:00:00,0.15216042358175066
2009-09-30T00:00:00,0.12870316207408905
2009-10-16T00:00:00,0.10507879996416616
2009-11-01T00:00:00,-0.29113102943132946
2009-11-17T00:00:00,0.004101181830734269
2009-12-03T00:00:00,0.010452961549162865
2009-12-19T00:00:00,0.006735428236424923
2010-01-04T00:00:00,0.00507046510265466
2010-01-20T00:00:00,-0.014169686074767795
2010-02-05T00:00:00,-0.0021785320714116096
2010-02-21T00:00:00,-0.010523653521996319
2010-03-09T00:00:00,-0.007249802816659212
2010-03-25T00:00:00,-0.005674338433891535
2010-04-10T00:00:00,0.04017776494592796
2010-04-26T00:00:00,0.08170512334281584
2010-05-12T00:00:00,-0.251534405731617
2010-05-28T00:00:00,0.08772096181920769
2010-06-13T00:00:00,0.2283195349560604
2010-06-29T00:00:00,0.17552333558505437
2010-07-15T00:00:00,0.26518989175180846
2010-07-31T00:00:00,0.2429699628234593
2010-08-16T00:00:00,0.10488146896125705
2010-09-01T00:00:00,0.18670732419142563
2010-09-17T00:00:00,0.1662811618139092
2010-10-03T00:00:00,0.14429213106632233
2010-10-19T00:00:00,0.13109239843129122
2010-11-04T00:00:00,0.07492927665060216
2010-11-20T00:00:00,
2010-12-06T00:00:00,0.0010220768162980678
2010-12-22T00:00:00,-0.02794266678392887
2011-01-07T00:00:00,-0.0381105702097823
2011-01-23T00:00:00,-0.01366271637380123
2011-02-08T00:00:00,-0.0038398245815187693
2011-02-24T00:00:00,-0.001511684968136251
2011-03-12T00:00:00,0.06232308701146394
2011-03-28T00:00:00,-0.15400870144367218
2011-04-13T00:00:00,-0.3491785824298859
2011-04-29T00:00:00,0.06276683525546738
2011-05-15T00:00:00,
2011-05-31T00:00:00,0.07462158466999728
2011-06-16T00:00:00,0.2026817947626114
2011-07-02T00:00:00,0.26874208450317383
2011-07-18T00:00:00,0.0
2011-08-03T00:00:00,0.23354177176952362
2011-08-19T00:00:00,0.13124812015875137
2011-09-04T00:00:00,0.18398422002792358
2011-09-20T00:00:00,0.15715221440026517
2011-10-06T00:00:00,0.08769437000155449
2011-10-22T00:00:00,-0.3245146870613098
2011-11-07T00:00:00,0.10300766676664352
2011-11-23T00:00:00,0.024502918124198917
2011-12-09T00:00:00,-0.013065270501477964
2011-12-25T00:00:00,-0.013370075263082981
2012-01-10T00:00:00,-0.01732907224735026
2012-01-26T00:00:00,-0.007964024320244789
2012-02-11T00:00:00,0.010323066662965437
2012-02-27T00:00:00,
2012-03-14T00:00:00,0.05066780745983124
2012-03-30T00:00:00,0.01863926737774711
2012-04-15T00:00:00,0.0714380219578743
2012-05-01T00:00:00,0.10532724408976799
2012-05-17T00:00:00,0.17811641097068787
2012-06-02T00:00:00,
2012-06-18T00:00:00,0.17059358373864902
2012-07-04T00:00:00,0.2464313100684773
2012-07-20T00:00:00,0.07452430336797322
2012-08-05T00:00:00,0.1880029785800988
2012-08-21T00:00:00,0.16478900218107662
2012-09-06T00:00:00,0.05972791506467089
2012-09-22T00:00:00,0.06680348241466215
2012-10-08T00:00:00,0.11972739081178513
2012-10-24T00:00:00,0.09366833418607712
2012-11-09T00:00:00,0.06461275368928909
2012-11-25T00:00:00,0.020780734717845917
2012-12-11T00:00:00,-0.15171699225902557
2012-12-27T00:00:00,0.01018517153511802
2013-01-12T00:00:00,-0.0057278373278677455
2013-01-28T00:00:00,-0.005758742801845074
2013-02-13T00:00:00,0.018685136921703815
2013-03-01T00:00:00,-0.0022692832555343593
2013-03-17T00:00:00,0.017314819619059563
2013-04-02T00:00:00,0.017057346180081367
2013-04-18T00:00:00,0.10051634162664413
2013-05-04T00:00:00,0.019329794828803086
2013-05-20T00:00:00,0.17360874140262605
2013-06-05T00:00:00,0.055346799807962144
2013-06-21T00:00:00,0.249577921662627
2013-07-07T00:00:00,0.25699011683464046
2013-07-23T00:00:00,0.22737901183421502
2013-08-08T00:00:00,0.1999858393512591
2013-08-24T00:00:00,0.1691268418794093
2013-09-09T00:00:00,0.13559450176746946
2013-09-25T00:00:00,0.15007151663303378
2013-10-11T00:00:00,0.0678080948675702
2013-10-27T00:00:00,0.11531416326761246
2013-11-12T00:00:00,0.0911349414994842
2013-11-28T00:00:00,0.02677768713898129
2013-12-14T00:00:00,0.005800375843720506
2013-12-30T00:00:00,0.00776015454903245
