Year_period,NDVI
2000_seasonMax,32
2001_seasonMax,81
2002_seasonMax,68
2003_seasonMax,62
2004_seasonMax,87
2005_seasonMax,107
2006_seasonMax,88
2007_seasonMax,90
2008_seasonMax,102
2009_seasonMax,204
2010_seasonMax,109
2011_seasonMax,96
2012_seasonMax,40
2013_seasonMax,93
2014_seasonMax,114
2015_seasonMax,148
2016_seasonMax,164
2017_seasonMax,183
2018_seasonMax,163
2019_seasonMax,84
2020_seasonMax,127
