Year_period,NDVI
2000_seasonMax,862
2001_seasonMax,1737
2002_seasonMax,1811
2003_seasonMax,981
2004_seasonMax,1235
2005_seasonMax,1464
2006_seasonMax,924
2007_seasonMax,868
2008_seasonMax,2620
2009_seasonMax,3648
2010_seasonMax,4261
2011_seasonMax,4706
2012_seasonMax,856
2013_seasonMax,2393
2014_seasonMax,5128
2015_seasonMax,2275
2016_seasonMax,3598
2017_seasonMax,4912
2018_seasonMax,4456
2019_seasonMax,3883
2020_seasonMax,5549
