Year_period,NDVI
2000_seasonMax,233
2001_seasonMax,322
2002_seasonMax,328
2003_seasonMax,252
2004_seasonMax,594
2005_seasonMax,556
2006_seasonMax,283
2007_seasonMax,381
2008_seasonMax,509
2009_seasonMax,1979
2010_seasonMax,616
2011_seasonMax,523
2012_seasonMax,323
2013_seasonMax,640
2014_seasonMax,447
2015_seasonMax,639
2016_seasonMax,995
2017_seasonMax,1200
2018_seasonMax,1503
2019_seasonMax,510
2020_seasonMax,905
