Year_period,NDVI
2000_seasonMax,1043
2001_seasonMax,1351
2002_seasonMax,959
2003_seasonMax,991
2004_seasonMax,1799
2005_seasonMax,2541
2006_seasonMax,1137
2007_seasonMax,952
2008_seasonMax,2406
2009_seasonMax,3952
2010_seasonMax,2779
2011_seasonMax,2734
2012_seasonMax,911
2013_seasonMax,2067
2014_seasonMax,1676
2015_seasonMax,1480
2016_seasonMax,3695
2017_seasonMax,6417
2018_seasonMax,8003
2019_seasonMax,2762
2020_seasonMax,1480
