Year_period,NDVI
2000_seasonMax,85
2001_seasonMax,202
2002_seasonMax,293
2003_seasonMax,88
2004_seasonMax,173
2005_seasonMax,218
2006_seasonMax,82
2007_seasonMax,79
2008_seasonMax,270
2009_seasonMax,545
2010_seasonMax,1251
2011_seasonMax,1371
2012_seasonMax,67
2013_seasonMax,302
2014_seasonMax,1197
2015_seasonMax,511
2016_seasonMax,448
2017_seasonMax,1662
2018_seasonMax,963
2019_seasonMax,1289
2020_seasonMax,1611
