Year_period,NDVI
2000_seasonMax,2153
2001_seasonMax,2188
2002_seasonMax,2230
2003_seasonMax,2101
2004_seasonMax,2268
2005_seasonMax,2225
2006_seasonMax,2180
2007_seasonMax,2130
2008_seasonMax,2268
2009_seasonMax,2297
2010_seasonMax,2308
2011_seasonMax,2317
2012_seasonMax,2113
2013_seasonMax,2267
2014_seasonMax,2280
2015_seasonMax,2249
2016_seasonMax,2291
2017_seasonMax,2325
2018_seasonMax,2314
2019_seasonMax,2266
2020_seasonMax,2312
