Year_period,NDVI
2000_seasonMax,47
2001_seasonMax,119
2002_seasonMax,75
2003_seasonMax,37
2004_seasonMax,336
2005_seasonMax,520
2006_seasonMax,232
2007_seasonMax,681
2008_seasonMax,2135
2009_seasonMax,4195
2010_seasonMax,2498
2011_seasonMax,395
2012_seasonMax,75
2013_seasonMax,676
2014_seasonMax,555
2015_seasonMax,1102
2016_seasonMax,877
2017_seasonMax,3089
2018_seasonMax,3529
2019_seasonMax,1015
2020_seasonMax,1438
