Year_period,NDVI
2000_seasonMax,12
2001_seasonMax,17
2002_seasonMax,14
2003_seasonMax,17
2004_seasonMax,23
2005_seasonMax,18
2006_seasonMax,17
2007_seasonMax,21
2008_seasonMax,20
2009_seasonMax,84
2010_seasonMax,28
2011_seasonMax,18
2012_seasonMax,9
2013_seasonMax,31
2014_seasonMax,49
2015_seasonMax,65
2016_seasonMax,50
2017_seasonMax,124
2018_seasonMax,76
2019_seasonMax,30
2020_seasonMax,38
