Year_period,NDVI
2000_seasonMax,44
2001_seasonMax,79
2002_seasonMax,51
2003_seasonMax,46
2004_seasonMax,70
2005_seasonMax,64
2006_seasonMax,61
2007_seasonMax,106
2008_seasonMax,197
2009_seasonMax,630
2010_seasonMax,295
2011_seasonMax,120
2012_seasonMax,26
2013_seasonMax,83
2014_seasonMax,135
2015_seasonMax,274
2016_seasonMax,163
2017_seasonMax,511
2018_seasonMax,523
2019_seasonMax,48
2020_seasonMax,270
