Year_period,NDVI
2000_seasonMax,627
2001_seasonMax,726
2002_seasonMax,426
2003_seasonMax,342
2004_seasonMax,5343
2005_seasonMax,3690
2006_seasonMax,732
2007_seasonMax,596
2008_seasonMax,5678
2009_seasonMax,6907
2010_seasonMax,6643
2011_seasonMax,8222
2012_seasonMax,469
2013_seasonMax,1158
2014_seasonMax,2423
2015_seasonMax,1162
2016_seasonMax,5655
2017_seasonMax,15632
2018_seasonMax,15706
2019_seasonMax,1978
2020_seasonMax,894
