Year_period,NDVI
2000_seasonMax,1694
2001_seasonMax,2293
2002_seasonMax,2724
2003_seasonMax,1983
2004_seasonMax,2553
2005_seasonMax,2354
2006_seasonMax,2091
2007_seasonMax,1968
2008_seasonMax,2660
2009_seasonMax,2566
2010_seasonMax,3050
2011_seasonMax,3249
2012_seasonMax,1931
2013_seasonMax,2585
2014_seasonMax,3644
2015_seasonMax,2839
2016_seasonMax,2744
2017_seasonMax,3558
2018_seasonMax,4006
2019_seasonMax,3858
2020_seasonMax,4796
