DATE_ACQUIRED,NDVI
2013-03-14T00:00:00,0.0555284204116712
2013-03-30T00:00:00,
2013-04-15T00:00:00,0.09490635767092112
2013-05-01T00:00:00,
2013-05-17T00:00:00,-0.0039625863441639505
2013-06-02T00:00:00,0.1703096940403893
2013-06-18T00:00:00,0.2608613073825836
2013-07-04T00:00:00,0.26415686246727693
2013-07-20T00:00:00,0.19303838026946818
2013-08-05T00:00:00,0.1287568211555481
2013-08-21T00:00:00,0.19758834332227707
2013-09-06T00:00:00,0.20244857185523565
2013-09-22T00:00:00,-0.0011578390349225116
2013-10-08T00:00:00,0.06562818144628033
2013-10-24T00:00:00,0.10080423515017439
2013-11-09T00:00:00,0.15023748036211643
2013-11-25T00:00:00,-0.006906737107783556
2013-12-11T00:00:00,0.05824992060661315
2013-12-27T00:00:00,0.07121656090021133
2014-01-12T00:00:00,0.06075085327029228
2014-01-28T00:00:00,0.03415108099579811
2014-02-13T00:00:00,0.01254240795969963
2014-03-01T00:00:00,-0.020852384636336974
2014-03-17T00:00:00,0.054820173336242235
2014-04-02T00:00:00,0.11763914179884725
2014-04-18T00:00:00,0.14969230923107116
2014-05-04T00:00:00,0.1771209553160049
2014-05-20T00:00:00,0.20948233031650454
2014-06-05T00:00:00,0.28366437554359436
2014-06-21T00:00:00,0.026242535107207202
2014-07-07T00:00:00,0.10680334388048618
2014-07-23T00:00:00,-0.01726880669593811
2014-08-08T00:00:00,0.05841046944260597
2014-08-24T00:00:00,0.19710721767221961
2014-09-09T00:00:00,0.19956338062033133
2014-09-25T00:00:00,-0.005522744670305229
2014-10-11T00:00:00,0.11374688893556595
2014-10-27T00:00:00,0.05008933272350717
2014-11-12T00:00:00,0.02381029725074768
2014-11-28T00:00:00,0.05483554000571622
2014-12-14T00:00:00,-0.014844584278762342
2014-12-30T00:00:00,-0.026708847535728237
2015-01-15T00:00:00,0.0032736214343458414
2015-01-31T00:00:00,-0.009668408385054632
2015-02-16T00:00:00,-0.005297679300832599
2015-03-04T00:00:00,0.08722806100605233
2015-03-20T00:00:00,0.09504024070259685
2015-04-05T00:00:00,0.11883301049181559
2015-04-21T00:00:00,
2015-05-07T00:00:00,0.1512686788027989
2015-05-23T00:00:00,0.012586321763562707
2015-06-08T00:00:00,0.2797004304092783
2015-06-24T00:00:00,0.15833456814289093
2015-07-10T00:00:00,0.26747231585223497
2015-07-26T00:00:00,0.21617664396762848
2015-08-11T00:00:00,0.14540816843509674
2015-08-27T00:00:00,0.19190338301924195
2015-09-12T00:00:00,0.11372626395200071
2015-09-28T00:00:00,0.07124652713537216
2015-10-14T00:00:00,0.014924992281360691
2015-10-30T00:00:00,
2015-11-15T00:00:00,0.026754633774017468
2015-12-01T00:00:00,-0.02126035050235011
2015-12-17T00:00:00,0.02656461919821401
2016-01-02T00:00:00,-0.03659648820757866
2016-01-18T00:00:00,
2016-02-03T00:00:00,-0.0341984890538828
2016-02-19T00:00:00,-0.013990744821388615
2016-03-06T00:00:00,
2016-03-22T00:00:00,-0.007132029626518487
2016-04-07T00:00:00,0.12162366086257655
2016-04-23T00:00:00,
2016-05-09T00:00:00,0.18597869187523006
2016-05-25T00:00:00,0.03943843836381984
2016-06-10T00:00:00,0.18589035680225072
2016-06-26T00:00:00,0.28786563873291016
2016-07-12T00:00:00,0.24062194844355456
2016-07-28T00:00:00,0.20682762052331655
2016-08-13T00:00:00,0.1993616819381714
2016-08-29T00:00:00,0.1059437051355358
2016-09-14T00:00:00,0.1881819629097638
2016-09-30T00:00:00,0.04173927641128833
2016-10-16T00:00:00,0.13419749364108735
2016-11-01T00:00:00,0.11401502659345267
2016-11-17T00:00:00,0.13564869022643716
2016-12-03T00:00:00,-0.005616975948214531
2016-12-19T00:00:00,
2017-01-04T00:00:00,
2017-01-20T00:00:00,
2017-02-05T00:00:00,-0.04264050004890235
2017-02-21T00:00:00,-0.02454487234354019
2017-03-09T00:00:00,6.852786746629348E-4
2017-03-25T00:00:00,
2017-04-10T00:00:00,0.02342993579804897
2017-04-26T00:00:00,0.14466550802742992
2017-05-12T00:00:00,
2017-05-28T00:00:00,0.26923370361328125
2017-06-13T00:00:00,0.1956174075251212
2017-06-29T00:00:00,0.18882130086421967
2017-07-15T00:00:00,0.25108602643013
2017-07-31T00:00:00,0.21107983589172366
2017-08-16T00:00:00,0.16669805976281682
2017-09-01T00:00:00,0.18624591041118543
2017-09-17T00:00:00,
2017-10-03T00:00:00,0.2269938170058387
2017-10-19T00:00:00,0.1470028526082481
2017-11-04T00:00:00,0.09316928873756039
2017-11-20T00:00:00,0.13169910013675687
2017-12-06T00:00:00,0.14311896264553067
2017-12-22T00:00:00,-0.02094694972038269
2018-01-07T00:00:00,-0.020529686449293077
2018-01-23T00:00:00,0.03160855546593666
2018-02-08T00:00:00,0.07564405351877213
2018-02-24T00:00:00,-0.002107932242298765
2018-03-12T00:00:00,
2018-03-28T00:00:00,5.914919663954414E-4
2018-04-13T00:00:00,0.12734915558119106
2018-04-29T00:00:00,0.12215581573391356
2018-05-15T00:00:00,0.008668209140012465
2018-05-31T00:00:00,0.07531338185071945
2018-06-16T00:00:00,-0.030774586143739086
2018-07-02T00:00:00,0.3017800450325012
2018-07-18T00:00:00,0.24659327672500359
2018-08-03T00:00:00,0.21363662805144243
2018-08-19T00:00:00,0.19497662941614785
2018-09-04T00:00:00,0.19751883075700555
2018-09-20T00:00:00,0.18233477487796693
2018-10-06T00:00:00,0.009496577945696253
2018-10-22T00:00:00,-0.021947053407717437
2018-11-07T00:00:00,0.1077843346903401
2018-11-23T00:00:00,0.17510107056285343
2018-12-09T00:00:00,0.03744554775848723
2018-12-25T00:00:00,-0.007557177170927775
2019-01-10T00:00:00,-0.018388651046452337
2019-01-26T00:00:00,0.04577362909913063
2019-02-11T00:00:00,0.019572459161281586
2019-02-27T00:00:00,-0.0026580469856351064
2019-03-15T00:00:00,-0.01520829297252554
2019-03-31T00:00:00,
2019-04-16T00:00:00,
2019-05-02T00:00:00,-0.0037791836075484757
2019-05-18T00:00:00,
2019-06-03T00:00:00,0.005653425585478545
2019-06-19T00:00:00,0.03145215742155255
2019-07-05T00:00:00,0.2562351291999221
2019-07-21T00:00:00,0.05941225215792656
2019-08-06T00:00:00,-0.0074717523607478
2019-08-22T00:00:00,0.19223111867904663
2019-09-07T00:00:00,0.19429088135560355
2019-09-23T00:00:00,0.10022853314876556
2019-10-09T00:00:00,0.16034220159053802
2019-10-25T00:00:00,0.09819794446229935
2019-11-10T00:00:00,0.07070489161430972
2019-11-26T00:00:00,-0.013137493439792812
2019-12-12T00:00:00,0.11393476391539853
2019-12-28T00:00:00,-0.03015676643499123
2020-01-13T00:00:00,-0.010914182885096886
2020-01-29T00:00:00,0.011538625521406096
2020-02-14T00:00:00,-0.004351955372840166
2020-03-01T00:00:00,-0.042131980508565904
2020-03-17T00:00:00,0.03260230335096519
2020-04-02T00:00:00,0.047260826152532985
2020-04-18T00:00:00,0.10511610032910974
2020-05-04T00:00:00,0.14396428990753454
2020-05-20T00:00:00,0.19218177051516253
2020-06-05T00:00:00,0.29011569937429815
2020-06-21T00:00:00,0.2847664857425951
2020-07-07T00:00:00,0.2716020941734314
2020-07-23T00:00:00,
2020-08-08T00:00:00,0.20617264579324163
2020-08-24T00:00:00,0.20526768267154694
2020-09-09T00:00:00,0.1622819751501083
2020-09-25T00:00:00,0.18795405017386238
2020-10-11T00:00:00,0.14330637554327644
2020-10-27T00:00:00,
2020-11-12T00:00:00,-0.008386162109673023
2020-11-28T00:00:00,0.07101599792438434
2020-12-14T00:00:00,0.012500328503973116
2020-12-30T00:00:00,
